"","balls","strikes","outs_when_up","inning","pitch_number","situation_score","pitch_score"
"76264",2,2,1,2,5,0,0
"76265",0,0,0,2,1,0,1
"76266",0,0,1,2,1,0,1
"76267",2,2,1,2,5,0,1
"76268",0,1,0,2,2,0,0
"76269",0,0,2,2,1,0,1
"76270",0,1,1,2,2,0,1
"76271",1,2,1,2,4,0,0
"76272",2,2,0,2,5,0,0
"76273",3,2,0,2,6,0,1
"76274",1,2,1,2,4,0,0
"76275",0,0,1,2,1,0,0
"76276",0,0,0,2,1,0,0
"76277",2,2,2,2,5,0,1
"76278",0,0,1,2,1,0,0
"76279",0,1,0,1,2,0,0
"76280",1,0,1,1,2,0,1
"76281",0,0,2,2,1,0,1
"76282",1,2,2,2,4,0,0
"76283",0,1,2,2,2,0,1
"76284",0,0,1,2,1,0,1
"76285",1,2,1,1,4,0,1
"76286",1,2,0,2,4,0,0
"76287",1,1,1,2,3,0,1
"76288",0,0,0,1,1,0,1
"76289",1,1,2,2,3,0,0
"76290",0,0,1,1,1,0,0
"76291",2,1,0,2,4,0,0
"76292",1,2,2,2,4,0,0
"76293",1,1,1,2,3,0,1
"76294",3,2,2,2,7,0,1
"76295",1,1,0,2,3,0,0
"76296",2,2,2,2,5,0,0
"76297",3,1,0,2,5,0,1
"76298",0,0,2,2,1,0,0
"76299",0,2,1,1,3,0,0
"76300",3,2,0,2,6,0,1
"76301",1,0,0,2,2,0,1
"76302",2,1,2,2,4,0,0
"76303",3,1,2,2,5,0,1
"76304",0,2,2,2,3,0,1
"76305",3,0,0,2,4,0,1
"76306",0,2,0,2,3,0,1
"76307",0,1,1,1,2,0,1
"76308",3,2,1,1,7,0,0
"76309",3,1,0,2,5,0,1
"76310",1,0,1,2,2,0,0
"76311",1,0,2,2,2,0,0
"76312",1,1,0,2,3,0,0
"76313",1,0,1,2,2,0,0
"76314",2,2,2,2,6,0,0
"76315",1,1,0,1,3,0,1
"76316",0,0,0,2,1,0,0
"76317",0,1,2,2,2,0,1
"76318",2,2,2,2,5,0,1
"76319",2,0,0,2,3,0,1
"76320",1,1,2,2,3,0,1
"76321",2,1,2,2,4,0,0
"76322",3,2,1,1,6,0,1
"76323",0,1,0,2,2,0,0
"76324",0,1,0,2,2,0,1
"76325",0,1,0,1,2,0,0
"76326",0,0,2,2,1,0,0
"76327",2,1,0,2,4,0,1
"76328",0,0,1,2,1,0,0
"76329",0,0,1,2,1,0,0
"76330",0,0,1,1,1,0,0
"76331",2,2,0,2,5,0,0
"76332",2,2,1,1,6,0,0
"76333",1,1,2,2,3,0,0
"76334",0,0,0,2,1,0,1
"76335",2,2,1,1,5,0,0
"76336",0,2,1,2,3,0,0
"76337",0,1,2,2,2,0,0
"76338",2,1,2,2,4,0,0
"76339",1,1,0,2,3,0,1
"76340",1,0,0,2,2,0,1
"76341",0,1,0,2,2,0,1
"76342",0,0,0,2,1,0,0
"76343",1,2,0,2,5,0,0
"76344",0,0,2,2,1,0,0
"76345",0,0,0,1,1,0,0
"76346",1,2,0,2,4,0,1
"76347",0,1,1,2,2,0,0
"76348",0,0,0,2,1,0,1
"76349",0,1,0,2,2,0,1
"76350",0,0,1,1,1,0,1
"76351",1,1,2,2,3,0,1
"76352",0,0,2,2,1,0,0
"76353",2,2,0,1,5,0,1
"76354",3,2,1,2,6,0,0
"76355",2,2,1,1,5,0,0
"76356",1,0,2,2,2,0,1
"76357",0,0,0,2,1,0,0
"76358",2,1,2,1,4,0,1
"76359",2,1,0,2,4,0,1
"76360",2,1,1,1,4,0,1
"76361",1,1,1,1,3,0,0
"76362",0,0,2,2,1,0,0
"76363",1,1,0,2,3,0,1
"76364",1,1,0,2,3,0,1
"76365",1,2,1,1,4,0,1
"76366",0,0,1,2,1,0,0
"76367",0,1,2,2,2,0,1
"76368",1,1,2,1,3,0,1
"76369",2,2,1,2,5,0,0
"76370",1,2,1,2,4,0,0
"76371",0,0,0,2,1,0,0
"76372",2,1,0,1,4,0,1
"76373",1,1,2,2,3,0,0
"76374",1,2,0,1,4,0,0
"76375",0,2,2,2,3,0,0
"76376",1,0,2,2,2,0,0
"76377",0,1,1,1,2,0,1
"76378",1,1,1,1,3,0,0
"76379",0,1,0,2,2,0,1
"76380",1,1,0,1,3,0,1
"76381",1,0,0,2,2,0,1
"76382",0,2,1,2,3,0,0
"76383",1,1,0,2,3,0,0
"76384",3,2,2,2,7,0,0
"76385",0,0,2,2,1,0,1
"76386",0,1,2,2,2,0,1
"76387",1,1,1,2,3,0,0
"76388",0,2,0,1,3,0,0
"76389",0,1,2,1,2,0,1
"76390",1,2,1,2,4,0,1
"76391",0,1,1,2,2,0,0
"76392",0,0,0,2,1,0,1
"76393",1,0,0,2,2,0,0
"76394",0,1,0,1,2,0,0
"76395",1,1,1,2,3,0,0
"76396",0,1,0,1,2,0,1
"76397",0,0,2,2,1,0,1
"76398",0,0,2,2,1,0,0
"76399",1,0,1,1,2,0,1
"76400",0,0,0,2,1,0,1
"76401",0,0,2,1,1,0,1
"76402",0,0,0,2,1,0,1
"76403",0,0,1,1,1,0,1
"76404",1,0,1,2,2,0,0
"76405",3,2,2,2,6,0,0
"76406",0,0,1,2,1,0,0
"76407",1,2,2,1,4,0,1
"76408",0,2,1,2,3,0,0
"76409",0,1,1,2,2,0,0
"76410",0,0,0,1,1,0,0
"76411",0,0,0,2,1,0,0
"76412",0,2,1,2,3,0,0
"76413",3,1,2,2,5,0,0
"76414",0,0,0,1,1,0,1
"76415",0,1,2,1,2,0,1
"76416",0,0,1,2,1,0,0
"76417",0,0,1,1,1,0,0
"76418",0,0,0,1,1,0,1
"76419",0,1,0,2,2,0,0
"76420",1,0,0,2,2,0,0
"76421",0,0,1,2,1,0,1
"76422",3,0,2,2,4,0,0
"76423",0,2,0,2,3,0,0
"76424",0,0,0,2,1,0,1
"76425",0,0,2,1,1,0,1
"76426",3,2,0,1,6,0,1
"76427",3,2,0,1,7,0,0
"76428",2,2,1,1,5,0,0
"76429",0,1,1,2,2,0,0
"76430",3,2,0,2,6,0,0
"76431",1,1,2,1,3,0,1
"76432",0,1,1,2,2,0,0
"76433",0,0,0,2,1,0,1
"76434",1,2,2,1,5,0,1
"76435",0,0,2,1,1,0,1
"76436",0,1,2,1,2,0,1
"76437",1,2,2,1,4,0,0
"76438",1,1,0,2,3,0,0
"76439",2,2,0,1,5,0,1
"76440",1,0,2,1,2,0,1
"76441",3,2,0,1,6,0,1
"76442",0,0,1,2,1,0,0
"76443",2,0,2,2,3,0,0
"76444",0,0,1,2,1,0,0
"76445",1,2,2,1,4,0,1
"76446",3,1,2,1,5,0,0
"76447",3,1,0,2,5,0,0
"76448",1,2,1,1,4,0,1
"76449",0,1,0,2,2,0,0
"76450",2,2,1,1,7,0,0
"76451",3,0,0,2,4,0,0
"76452",1,1,1,1,3,0,0
"76453",1,1,2,1,3,0,1
"76454",0,0,0,2,1,0,1
"76455",1,0,2,2,2,0,0
"76456",3,1,0,1,5,0,1
"76457",1,0,0,2,2,0,1
"76458",0,0,2,1,1,0,0
"76459",0,0,2,1,1,0,1
"76460",2,1,0,1,4,0,1
"76461",2,2,1,1,6,0,1
"76462",3,2,1,2,6,0,0
"76463",1,1,2,1,3,0,0
"76464",2,2,0,2,5,0,0
"76465",2,1,2,1,4,0,0
"76466",2,0,0,2,3,0,0
"76467",2,2,1,1,5,0,0
"76468",1,1,2,1,3,0,1
"76469",1,0,2,1,2,0,1
"76470",1,2,1,1,5,0,1
"76471",0,0,2,2,1,0,0
"76472",0,0,0,2,1,0,0
"76473",1,2,0,2,4,0,1
"76474",0,1,2,1,2,0,1
"76475",2,0,2,1,3,0,1
"76476",1,1,0,1,3,0,0
"76477",3,0,0,1,4,0,1
"76478",0,1,1,1,2,0,0
"76479",2,2,2,1,5,0,1
"76480",2,2,1,2,5,0,0
"76481",0,0,2,1,1,0,1
"76482",1,2,1,1,4,0,1
"76483",1,2,1,2,4,0,0
"76484",0,0,1,1,1,0,1
"76485",1,0,0,1,2,0,1
"76486",0,0,2,1,1,0,1
"76487",1,2,1,2,5,0,0
"76488",2,2,2,1,5,0,1
"76489",1,0,2,1,2,0,1
"76490",1,0,2,1,2,0,1
"76491",1,2,2,1,4,0,1
"76492",0,2,1,1,4,0,0
"76493",2,0,0,1,3,0,1
"76494",1,1,0,2,3,0,1
"76495",1,0,0,2,2,0,0
"76496",0,2,1,2,4,0,0
"76497",0,1,0,2,2,0,1
"76498",1,2,2,1,5,0,0
"76499",1,1,2,1,3,0,1
"76500",1,1,1,1,3,0,1
"76501",0,0,2,1,1,0,1
"76502",1,1,1,1,3,0,0
"76503",2,1,2,1,4,0,0
"76504",0,2,1,1,3,0,0
"76505",1,2,2,1,4,0,0
"76506",1,1,1,2,3,0,0
"76507",0,0,0,2,1,0,0
"76508",1,0,0,1,2,0,1
"76509",0,0,0,1,1,0,1
"76510",0,0,2,1,1,0,1
"76511",0,2,2,1,4,0,1
"76512",0,1,1,1,2,0,0
"76513",0,1,2,1,2,0,1
"76514",0,0,0,1,1,0,1
"76515",0,0,0,2,1,0,1
"76516",0,2,1,2,3,0,0
"76517",1,0,1,1,2,0,1
"76518",1,2,1,1,5,0,1
"76519",0,1,1,1,2,0,1
"76520",1,1,2,1,3,0,1
"76521",0,1,2,1,2,0,1
"76522",2,0,2,1,3,0,1
"76523",1,2,2,1,4,0,1
"76524",1,0,1,2,2,0,0
"76525",1,1,2,1,3,0,1
"76526",0,0,2,1,1,0,1
"76527",0,2,2,1,3,0,1
"76528",0,0,1,1,1,0,1
"76529",0,0,1,1,1,0,0
"76530",0,0,2,1,1,0,1
"76531",1,1,2,1,3,0,1
"76532",1,0,2,1,2,0,0
"76533",0,0,2,1,1,0,1
"76534",0,1,1,2,2,0,0
"76535",3,2,2,1,6,0,1
"76536",0,0,1,2,1,0,0
"76537",1,2,1,1,4,0,1
"76538",1,0,2,1,2,0,1
"76539",0,0,1,1,1,0,0
"76540",1,0,2,1,2,0,1
"76541",1,0,2,1,2,0,1
"76542",1,1,0,1,3,0,0
"76543",1,2,1,1,4,0,1
"76544",3,2,0,1,11,0,1
"76545",0,0,2,1,1,0,0
"76546",1,1,1,1,3,0,0
"76547",0,1,2,1,2,0,1
"76548",0,0,1,2,1,0,0
"76549",0,0,2,1,1,0,1
"76550",1,2,1,1,4,0,1
"76551",1,2,0,2,4,0,0
"76552",0,0,0,1,1,0,0
"76553",3,1,2,1,5,0,1
"76554",3,2,2,1,6,0,0
"76555",0,0,2,1,1,0,1
"76556",2,2,2,1,5,0,1
"76557",0,0,2,1,1,0,1
"76558",2,1,2,1,4,0,1
"76559",3,2,0,1,10,0,0
"76560",1,0,0,2,2,0,0
"76561",2,2,1,1,5,0,0
"76562",0,0,2,1,1,0,1
"76563",2,2,2,1,5,0,0
"76564",1,1,1,1,3,0,1
"76565",1,1,1,1,3,0,1
"76566",0,2,1,1,3,0,0
"76567",1,0,0,1,2,0,1
"76568",0,0,1,1,1,0,1
"76569",1,0,1,1,2,0,1
"76570",0,2,0,2,3,0,0
"76571",1,0,2,1,2,0,0
"76572",3,2,0,1,9,0,1
"76573",1,2,2,1,8,0,1
"76574",1,0,1,1,2,0,1
"76575",0,0,0,2,1,0,0
"76576",1,0,1,1,2,0,1
"76577",1,1,2,1,3,0,0
"76578",1,2,1,1,4,0,0
"76579",0,0,1,1,1,0,1
"76580",0,2,0,1,3,0,1
"76581",0,1,0,2,2,0,0
"76582",1,2,2,1,4,0,0
"76583",0,0,0,1,1,0,1
"76584",0,1,1,1,2,0,0
"76585",2,1,2,1,4,0,1
"76586",0,1,0,1,2,0,1
"76587",0,1,0,1,2,0,0
"76588",1,1,2,1,3,0,1
"76589",1,2,2,1,7,0,0
"76590",0,0,1,1,1,0,1
"76591",0,1,2,1,2,0,1
"76592",1,1,1,1,3,0,0
"76593",0,0,1,1,1,0,0
"76594",0,1,2,1,2,0,1
"76595",1,1,2,1,3,0,1
"76596",0,0,2,1,1,0,0
"76597",3,2,0,1,8,0,0
"76598",0,0,2,1,1,0,0
"76599",0,0,0,2,1,0,0
"76600",0,0,1,1,1,0,1
"76601",2,2,1,1,5,0,1
"76602",1,0,2,1,2,0,0
"76603",1,0,0,1,2,0,0
"76604",3,2,0,1,7,0,1
"76605",0,1,1,1,2,0,1
"76606",0,0,2,1,1,0,1
"76607",0,0,2,1,1,0,0
"76608",2,2,1,1,5,0,0
"76609",0,0,0,1,1,0,1
"76610",0,1,2,1,2,0,0
"76611",1,2,0,1,6,0,0
"76612",1,0,2,1,2,0,0
"76613",0,0,0,1,1,0,1
"76614",1,2,2,1,6,0,1
"76615",3,2,2,1,6,0,1
"76616",3,2,0,1,6,0,0
"76617",0,0,2,1,1,0,1
"76618",0,0,2,1,1,0,0
"76619",2,0,0,1,3,0,1
"76620",0,0,0,1,1,0,1
"76621",3,1,2,1,5,0,1
"76622",0,0,2,1,1,0,0
"76623",1,0,1,1,2,0,1
"76624",1,2,1,1,4,0,0
"76625",0,2,0,1,5,0,0
"76626",0,0,1,1,1,0,1
"76627",2,2,2,1,5,0,1
"76628",1,2,1,1,4,0,0
"76629",2,2,1,1,5,0,1
"76630",1,2,2,1,5,0,1
"76631",0,2,0,1,4,0,1
"76632",1,0,2,1,2,0,0
"76633",2,2,1,1,6,0,1
"76634",2,1,1,1,4,0,1
"76635",0,1,1,1,2,0,1
"76636",2,1,2,1,4,0,1
"76637",1,1,1,1,3,0,1
"76638",0,0,0,1,1,0,1
"76639",0,0,1,1,1,0,1
"76640",1,2,2,1,4,0,1
"76641",1,0,0,1,2,0,0
"76642",0,2,1,1,3,0,0
"76643",2,1,2,1,4,0,0
"76644",3,1,0,1,5,0,0
"76645",0,0,0,1,1,0,0
"76646",2,0,1,1,3,0,1
"76647",0,2,0,1,3,0,0
"76648",0,0,0,1,1,0,1
"76649",1,0,1,1,2,0,0
"76650",0,1,0,1,2,0,0
"76651",3,0,0,1,4,0,1
"76652",0,2,2,1,3,0,1
"76653",1,2,1,1,5,0,1
"76654",0,1,1,1,2,0,1
"76655",1,2,2,1,4,0,0
"76656",1,1,2,1,3,0,1
"76657",0,0,1,1,1,0,1
"76658",0,0,2,1,1,0,0
"76659",2,1,0,1,4,0,0
"76660",1,1,2,1,3,0,0
"76661",0,0,1,1,1,0,1
"76662",0,0,1,1,1,0,1
"76663",0,1,0,1,2,0,1
"76664",2,0,0,1,3,0,1
"76665",1,1,1,1,3,0,0
"76666",2,2,0,1,5,0,1
"76667",1,0,2,1,2,0,1
"76668",1,1,2,1,3,0,0
"76669",1,0,2,1,2,0,1
"76670",0,1,2,1,2,0,0
"76671",2,0,0,1,3,0,1
"76672",2,2,2,1,5,0,0
"76673",0,0,0,1,1,0,1
"76674",1,2,1,1,4,0,1
"76675",1,0,1,1,2,0,0
"76676",0,0,2,1,1,0,0
"76677",0,1,0,1,2,0,1
"76678",0,0,2,1,1,0,0
"76679",1,0,0,1,2,0,1
"76680",1,1,1,1,3,0,0
"76681",2,2,0,1,6,0,0
"76682",0,0,2,1,1,0,1
"76683",2,1,2,1,4,0,0
"76684",1,0,0,1,2,0,0
"76685",1,2,0,1,4,0,1
"76686",0,1,2,1,2,0,0
"76687",3,2,2,1,7,0,1
"76688",1,0,1,1,2,0,0
"76689",0,0,1,1,1,0,1
"76690",0,0,0,1,1,0,1
"76691",0,0,2,1,1,0,0
"76692",2,1,0,1,4,0,1
"76693",1,2,2,1,4,0,0
"76694",0,0,0,1,1,0,1
"76695",0,0,0,1,1,0,0
"76696",1,1,2,1,3,0,0
"76697",0,0,0,1,1,0,1
"76698",1,1,2,1,3,0,1
"76699",0,1,1,1,2,0,0
"76700",0,0,2,1,1,0,1
"76701",0,0,1,1,1,0,0
"76702",2,2,0,1,5,0,1
"76703",1,1,0,1,3,0,1
"76704",2,2,2,1,6,0,0
"76705",2,2,1,1,5,0,1
"76706",1,0,0,1,2,0,1
"76707",1,2,1,1,4,0,0
"76708",0,1,0,1,2,0,0
"76709",1,1,0,1,3,0,1
"76710",2,2,1,1,5,0,1
"76711",0,1,2,1,2,0,0
"76712",1,0,0,1,2,0,1
"76713",1,2,1,1,4,0,0
"76714",2,2,1,1,7,0,0
"76715",2,0,0,1,3,0,1
"76716",0,1,2,1,2,0,0
"76717",2,1,0,1,4,0,1
"76718",1,1,2,1,3,0,0
"76719",0,0,1,1,1,0,1
"76720",2,2,2,1,5,0,1
"76721",2,1,2,1,4,0,0
"76722",0,0,0,1,1,0,1
"76723",0,0,0,1,1,0,1
"76724",0,0,0,1,1,0,1
"76725",1,1,1,1,3,0,1
"76726",1,1,1,1,3,0,1
"76727",1,1,0,1,3,0,1
"76728",0,1,1,1,2,0,1
"76729",0,0,2,1,1,0,1
"76730",0,1,2,1,2,0,0
"76731",1,0,0,1,2,0,1
"76732",2,1,1,1,4,0,1
"76733",0,1,0,1,2,0,1
"76734",0,0,2,1,1,0,0
"76735",1,2,1,1,6,0,0
"76736",0,0,2,1,1,0,1
"76737",0,1,1,1,2,0,0
"76738",2,2,2,1,5,0,1
"76739",1,0,0,1,2,0,0
"76740",1,0,1,1,2,0,1
"76741",3,1,1,1,5,0,1
"76742",0,0,0,1,1,0,1
"76743",1,1,1,1,3,0,1
"76744",0,0,0,1,1,0,0
"76745",0,0,1,1,1,0,0
"76746",2,1,2,1,4,0,0
"76747",1,1,2,1,3,0,1
"76748",3,2,1,1,6,0,1
"76749",0,1,2,1,2,0,1
"76750",1,2,1,1,5,0,0
"76751",0,2,1,1,4,0,1
"76752",2,2,1,1,5,0,1
"76753",0,0,1,1,1,0,0
"76754",0,0,2,1,1,0,0
"76755",0,1,2,1,2,0,0
"76756",0,0,1,1,1,0,1
"76757",2,1,1,1,4,0,1
"76758",0,0,0,1,1,0,1
"76759",2,1,2,1,4,0,0
"76760",1,2,0,1,4,0,0
"76761",0,0,2,1,1,0,1
"76762",1,0,2,1,2,0,0
"76763",2,0,2,1,3,0,1
"76764",1,0,1,1,2,0,1
"76765",2,0,2,1,3,0,0
"76766",1,2,1,1,4,0,1
"76767",1,0,2,1,2,0,1
"76768",1,1,1,1,3,0,0
"76769",1,1,0,1,3,0,1
"76770",1,1,1,1,3,0,1
"76771",0,0,2,1,1,0,0
"76772",1,1,0,1,3,0,1
"76773",0,0,2,1,1,0,1
"76774",1,1,0,1,3,0,0
"76775",1,0,2,1,2,0,0
"76776",2,2,2,1,5,0,1
"76777",2,0,2,1,3,0,0
"76778",0,0,1,1,1,0,1
"76779",1,0,1,1,2,0,1
"76780",0,2,1,1,3,0,1
"76781",1,2,2,1,4,0,1
"76782",1,1,1,1,3,0,0
"76783",3,1,1,1,5,0,1
"76784",0,1,0,1,2,0,1
"76785",0,0,2,1,1,0,0
"76786",1,0,0,1,2,0,1
"76787",0,2,1,1,3,0,0
"76788",1,0,1,1,2,0,0
"76789",1,0,2,1,2,0,0
"76790",0,0,2,1,1,0,1
"76791",0,1,1,1,2,0,0
"76792",3,1,1,1,5,0,0
"76793",0,1,0,1,2,0,1
"76794",0,0,1,1,1,0,1
"76795",0,1,1,1,2,0,0
"76796",2,1,1,1,4,0,1
"76797",2,1,1,1,4,0,0
"76798",0,2,2,1,3,0,0
"76799",1,2,1,1,4,0,0
"76800",2,1,1,1,4,0,0
"76801",0,0,0,1,1,0,1
"76802",0,0,2,1,1,0,0
"76803",0,0,1,1,1,0,0
"76804",1,1,1,1,3,0,0
"76805",0,1,1,1,2,0,1
"76806",0,0,0,1,1,0,0
"76807",0,0,0,1,1,0,0
"76808",0,0,1,1,1,0,0
"76809",0,0,1,1,1,0,1
"76810",0,1,1,1,2,0,1
"76811",1,1,1,1,3,0,0
"76812",0,1,2,1,2,0,0
"76813",1,1,1,1,3,0,0
"76814",3,1,0,1,5,0,1
"76815",1,1,1,1,3,0,0
"76816",2,2,0,1,5,0,1
"76817",0,0,1,1,1,0,1
"76818",0,2,0,1,3,0,1
"76819",0,0,1,1,1,0,1
"76820",1,1,1,1,3,0,1
"76821",2,1,0,1,4,0,0
"76822",0,1,1,1,2,0,1
"76823",2,0,1,1,3,0,1
"76824",1,1,1,1,3,0,0
"76825",2,2,0,1,5,0,1
"76826",1,0,1,1,2,0,1
"76827",0,1,0,1,2,0,0
"76828",0,1,1,1,2,0,0
"76829",0,1,1,1,2,0,1
"76830",0,0,1,1,1,0,1
"76831",0,0,2,1,1,0,0
"76832",2,1,0,1,4,0,1
"76833",1,2,0,1,4,0,0
"76834",2,1,0,1,4,0,1
"76835",1,1,0,1,3,0,0
"76836",0,1,1,1,2,0,0
"76837",2,1,0,1,4,0,0
"76838",0,1,1,1,2,0,0
"76839",0,1,1,1,2,0,0
"76840",2,1,0,1,4,0,1
"76841",0,1,0,1,2,0,1
"76842",0,2,0,1,3,0,0
"76843",1,0,1,1,2,0,0
"76844",2,0,0,1,3,0,1
"76845",0,0,1,1,1,0,1
"76846",0,0,1,1,1,0,0
"76847",0,0,0,1,1,0,1
"76848",0,0,1,1,1,0,1
"76849",1,1,0,1,3,0,1
"76850",2,0,0,1,3,0,1
"76851",2,0,0,1,3,0,1
"76852",0,0,1,1,1,0,1
"76853",0,0,1,1,1,0,1
"76854",1,1,0,1,3,0,1
"76855",0,0,1,1,1,0,0
"76856",1,0,0,1,2,0,1
"76857",1,0,0,1,2,0,0
"76858",0,1,0,1,2,0,1
"76859",1,0,0,1,2,0,1
"76860",1,0,0,1,2,0,1
"76861",1,0,0,1,2,0,0
"76862",1,0,0,1,2,0,1
"76863",0,1,0,1,2,0,1
"76864",1,0,0,1,2,0,1
"76865",0,0,0,1,1,0,1
"76866",0,1,0,1,2,0,1
"76867",0,1,0,1,2,0,0
"76868",1,0,0,1,2,0,1
"76869",0,0,1,1,1,0,0
"76870",1,0,0,1,2,0,1
"76871",0,0,0,1,1,0,0
"76872",0,0,0,1,1,0,1
"76873",0,0,0,1,1,0,1
"76874",0,0,0,1,1,0,1
"76875",0,0,0,1,1,0,0
"76876",0,0,0,1,1,0,1
"76877",0,0,0,1,1,0,1
"76878",0,0,0,1,1,0,1
"76879",0,0,0,1,1,0,1
"76880",0,0,0,1,1,0,0
"76881",0,0,0,1,1,0,1
"76882",0,0,0,1,1,0,0
"76883",0,0,0,1,1,0,0
"76884",0,0,0,1,1,0,1
"76885",0,0,0,1,1,0,1
"76886",1,1,2,9,3,6,1
"76887",0,1,2,9,2,6,0
"76888",0,0,2,9,1,6,0
"76889",3,2,2,9,6,3,0
"76890",3,1,2,9,5,3,1
"76891",3,0,2,9,4,3,1
"76892",2,0,2,9,3,3,1
"76893",1,0,2,9,2,3,0
"76894",0,0,2,9,1,3,0
"76895",2,2,1,9,5,3,1
"76896",1,2,1,9,4,3,0
"76897",1,1,1,9,3,3,0
"76898",1,0,1,9,2,3,0
"76899",0,0,1,9,1,3,0
"76900",2,1,1,9,4,0,0
"76901",1,1,1,9,3,0,0
"76902",0,1,1,9,2,0,0
"76903",0,0,1,9,1,0,1
"76904",3,2,0,9,6,0,1
"76905",3,1,0,9,5,0,1
"76906",2,1,0,9,4,0,1
"76907",1,1,0,9,3,0,0
"76908",1,0,0,9,2,0,1
"76909",0,0,0,9,1,0,0
"76910",1,0,2,9,2,0,1
"76911",0,0,2,9,1,0,1
"76912",0,2,1,9,4,0,0
"76913",0,2,1,9,3,0,1
"76914",0,1,1,9,2,0,1
"76915",0,0,1,9,1,0,1
"76916",1,2,1,9,4,3,1
"76917",0,2,1,9,3,3,1
"76918",0,1,1,9,2,3,1
"76919",0,0,1,9,1,3,1
"76920",2,2,1,9,5,1,1
"76921",1,2,1,9,4,1,1
"76922",0,2,1,9,3,1,1
"76923",0,1,1,9,2,1,1
"76924",0,0,1,9,1,1,1
"76925",3,2,0,9,6,1,1
"76926",3,1,0,9,5,1,1
"76927",2,1,0,9,4,1,0
"76928",1,1,0,9,3,1,1
"76929",0,1,0,9,2,1,1
"76930",0,0,0,9,1,1,1
"76931",0,2,0,9,3,0,1
"76932",1,2,2,9,4,5,1
"76933",0,2,2,9,3,5,0
"76934",0,1,0,9,2,0,1
"76935",0,0,0,9,1,0,0
"76936",0,1,2,9,2,5,1
"76937",0,0,2,9,1,4,0
"76938",1,2,2,8,4,1,0
"76939",2,0,2,9,3,1,1
"76940",1,1,2,8,3,1,0
"76941",1,0,2,8,2,1,0
"76942",1,0,2,9,2,1,0
"76943",0,0,2,8,1,1,1
"76944",0,0,2,9,1,1,0
"76945",1,0,1,8,2,1,1
"76946",0,1,2,9,2,2,1
"76947",0,0,2,9,1,2,1
"76948",0,0,1,8,1,1,1
"76949",2,1,2,9,4,3,1
"76950",3,1,1,8,5,0,0
"76951",1,1,2,9,3,3,1
"76952",0,0,2,9,1,0,1
"76953",2,1,1,8,4,0,1
"76954",0,0,1,9,1,0,1
"76955",0,1,2,9,2,3,1
"76956",1,1,1,8,3,0,1
"76957",0,0,2,9,1,3,1
"76958",3,2,0,9,7,0,1
"76959",1,2,1,9,4,3,1
"76960",0,1,1,8,2,0,0
"76961",2,2,0,9,6,0,1
"76962",1,1,1,9,3,3,1
"76963",0,0,1,8,1,0,0
"76964",2,2,0,9,5,0,0
"76965",0,2,1,8,3,1,1
"76966",1,2,0,9,4,0,0
"76967",0,1,1,9,2,3,0
"76968",1,1,0,9,3,0,1
"76969",0,0,1,9,1,3,1
"76970",0,1,1,8,2,1,1
"76971",2,2,0,9,5,6,1
"76972",0,0,1,8,1,1,1
"76973",0,1,0,9,2,0,1
"76974",1,2,0,9,4,6,1
"76975",0,0,0,8,1,1,1
"76976",0,0,0,9,1,0,1
"76977",2,2,2,9,5,6,0
"76978",1,1,0,9,3,6,1
"76979",3,2,0,8,7,0,0
"76980",0,1,0,9,2,6,1
"76981",2,2,0,8,6,0,0
"76982",1,2,2,9,4,6,0
"76983",2,2,0,8,5,0,0
"76984",0,2,2,9,3,6,1
"76985",0,0,0,9,1,6,1
"76986",2,1,0,9,4,3,1
"76987",1,2,0,8,4,0,1
"76988",0,1,2,9,2,6,0
"76989",1,1,0,8,3,0,0
"76990",0,0,2,9,1,6,0
"76991",1,1,0,9,3,3,1
"76992",1,0,0,8,2,0,0
"76993",1,0,1,9,2,6,1
"76994",0,1,0,9,2,3,0
"76995",0,0,0,9,1,3,0
"76996",0,0,0,8,1,0,0
"76997",0,0,1,9,1,6,0
"76998",1,1,2,8,3,6,1
"76999",2,1,0,9,4,1,1
"77000",3,2,1,9,8,5,1
"77001",1,1,0,9,3,1,0
"77002",1,0,2,8,2,6,1
"77003",2,2,1,9,7,5,1
"77004",0,1,0,9,2,1,0
"77005",2,2,1,9,6,5,1
"77006",0,0,2,8,1,6,1
"77007",2,1,1,8,4,6,1
"77008",0,0,0,9,1,1,0
"77009",2,2,1,9,5,5,0
"77010",2,0,1,8,3,6,1
"77011",1,0,0,9,2,0,1
"77012",2,1,1,9,4,5,1
"77013",1,1,1,9,3,3,1
"77014",1,0,1,8,2,6,1
"77015",0,0,0,9,1,0,0
"77016",0,1,1,9,2,3,1
"77017",0,0,1,8,1,6,1
"77018",0,2,2,8,3,6,0
"77019",0,0,1,9,1,3,1
"77020",0,1,2,8,2,6,0
"77021",3,2,1,8,7,3,0
"77022",3,2,1,9,7,2,1
"77023",2,2,1,8,6,3,1
"77024",0,0,2,8,1,6,0
"77025",2,2,2,8,5,3,0
"77026",2,2,1,8,5,3,1
"77027",3,2,1,9,6,2,0
"77028",1,2,1,8,4,3,1
"77029",1,2,2,8,4,3,1
"77030",3,1,1,9,5,2,0
"77031",1,1,2,8,3,3,0
"77032",2,1,1,9,4,1,1
"77033",0,2,1,8,3,3,1
"77034",0,1,1,8,2,3,1
"77035",1,1,1,9,3,1,1
"77036",0,1,2,8,2,3,1
"77037",0,0,2,8,1,3,0
"77038",0,0,1,8,1,3,0
